,id,type of property,subtype of property,locality,latitude,longitude,street,postalCode,price,type of sale,number of bedrooms,living area,livable area,fully equipped kitchen,furnished,open fire,terrace,terrace area,garden,garden area,total property area,total land area,number of facades,swimming pool,state of the building,Unnamed: 0,Gemeente,Province,Population,Area(km2),Density,kitchen,price per sqr
92,10820417,APARTMENT,PENTHOUSE,Sint-Agatha-Berchem,50.8619683,4.2844414,De Kleetlaan 4,1082,399000,residential_sale,2,45,105.0,installed,False,True,True,93.0,False,0.0,105.0,0.0,0.0,False,as_new,14,Berchem-Sainte-Agathe,Brussel,1208542,162.4,7442,,3800.0
93,10821879,APARTMENT,APARTMENT,Etterbeek,50.838028,4.402562,,1040,649000,residential_sale,2,46,146.0,hyper_equipped,False,True,True,8.0,False,0.0,146.0,0.0,2.0,False,just_renovated,5,Etterbeek,Brussel,1208542,162.4,7442,Hyper equipped,4445.205479452055
94,10822588,APARTMENT,APARTMENT,Brussels City,50.8435475,4.3900478,Waterloosesteenweg 631,1000,985000,residential_sale,4,0,221.0,hyper_equipped,False,False,False,0.0,False,0.0,221.0,0.0,2.0,False,to_be_done_up,1,Brussel,Brussel,1208542,162.4,7442,Hyper equipped,4457.013574660634
95,10829751,APARTMENT,FLAT_STUDIO,Blankenberge,51.31528,3.12733,Posthoornlaan 2,8370,188000,residential_sale,1,0,51.0,installed,True,True,False,0.0,False,0.0,51.0,0.0,2.0,False,good,571,Blankenberge,West-Vlaanderen,1344241,3813.0,353,,3686.274509803922
96,10829749,APARTMENT,APARTMENT,Schaerbeek,50.8571917,4.3992384,"Avenue des Cerisiers, 212",1030,220000,residential_sale,2,22,68.0,0,False,False,False,0.0,False,0.0,68.0,0.0,2.0,False,good,3,Schaarbeek,Brussel,1208542,162.4,7442,,3235.294117647059
97,10830594,APARTMENT,APARTMENT,Dendermonde,51.0241549,4.1014293,Zuidlaan 2,9200,239000,residential_sale,2,0,93.0,installed,False,True,True,9.0,False,0.0,93.0,0.0,0.0,False,just_renovated,658,Dendermonde,Oost-Vlaanderen,1515064,3007.0,504,,2569.89247311828
98,10829424,APARTMENT,FLAT_STUDIO,Bruxelles,50.8490854,4.3402487,1 Avenue Henri Bourgys,1000,245000,residential_sale,0,36,50.0,installed,True,False,False,0.0,False,0.0,50.0,0.0,2.0,False,as_new,1,Brussel,Brussel,1208542,162.4,7442,,4900.0
99,10718644,APARTMENT,APARTMENT,Middelkerke,51.1866804,2.8127362,Zeedijk 127-128,8430,299000,residential_sale,2,0,81.0,installed,False,True,True,0.0,False,0.0,81.0,0.0,2.0,False,good,576,Middelkerke,West-Vlaanderen,1344241,3813.0,353,,3691.358024691358
100,10830422,APARTMENT,PENTHOUSE,SINT-KATELIJNE-WAVER,51.0676544,4.5771564,Dorp 4A,2861,325000,residential_sale,2,45,98.0,installed,False,True,True,71.0,False,0.0,98.0,0.0,4.0,False,good,948,Sint-Katelijne-Waver,Antwerpen,1857986,2876.0,647,,3316.326530612245
101,10829925,APARTMENT,PENTHOUSE,Woluwe-Saint-Pierre,50.8374868,4.40941,"Val des Seigneurs, 9a",1150,695000,residential_sale,2,47,163.0,hyper_equipped,False,False,True,26.0,False,0.0,163.0,0.0,2.0,False,good,19,Sint-Pieters-Woluwe,Brussel,1208542,162.4,7442,Hyper equipped,4263.803680981595
102,10833835,APARTMENT,FLAT_STUDIO,Machelen Diegem,50.8912925,4.4438662,Leuvensesteenweg 677,1831,213500,residential_sale,1,0,50.0,usa_hyper_equipped,False,False,True,4.0,False,0.0,50.0,0.0,2.0,False,as_new,860,Machelen,Vlaams-Brabant,1146175,2118.0,542,,4270.0
103,10818366,APARTMENT,APARTMENT,Boom,51.0878535,4.3651949,Valkebeekstraat 24,2850,195000,residential_sale,2,0,82.0,semi_equipped,False,True,True,3.0,False,0.0,82.0,0.0,3.0,False,good,196,Boom,Antwerpen,1857986,2876.0,647,Semi equipped,2378.048780487805
104,10817835,APARTMENT,APARTMENT,Evere,50.8819292,4.4044382,Cicerolaan 33,1140,259000,residential_sale,2,31,97.0,installed,False,False,True,0.0,False,0.0,97.0,0.0,2.0,False,good,18,Evere,Brussel,1208542,162.4,7442,,2670.103092783505
105,10818098,APARTMENT,APARTMENT,Woluwe-Saint-Lambert,50.8516804,4.436312,Avenue de Tervueren 446,1200,259000,residential_sale,2,28,83.0,semi_equipped,False,False,True,20.0,False,0.0,83.0,0.0,2.0,False,to_renovate,29,Sint-Lambrechts-Woluwe,Brussel,1208542,162.4,7442,Semi equipped,3120.481927710844
106,10828430,HOUSE,VILLA,Villers l'Eveque,50.7016253,5.4424495,rue des dominicains 4E,4340,625000,residential_sale,4,64,436.0,hyper_equipped,False,False,True,150.0,True,3420.0,436.0,4480.0,4.0,False,good,318,Awans,Liège,1106992,3857.0,288,Hyper equipped,1433.48623853211
107,10829428,HOUSE,COUNTRY_COTTAGE,Herzele,50.8591894,3.8748071,Grote Markt 35,9550,739000,residential_sale,3,0,415.0,semi_equipped,False,True,True,0.0,True,0.0,415.0,2254.0,3.0,False,to_be_done_up,679,Herzele,Oost-Vlaanderen,1515064,3007.0,504,Semi equipped,1780.7228915662652
108,10828625,HOUSE,HOUSE,Woluwe-Saint-Pierre,50.8243084,4.4160636, Avenue de Mérode 16B,1150,865000,residential_sale,4,50,190.0,installed,False,False,True,0.0,True,319.0,190.0,319.0,4.0,False,to_renovate,19,Sint-Pieters-Woluwe,Brussel,1208542,162.4,7442,,4552.631578947368
109,10799689,HOUSE,HOUSE,Kraainem,50.8604444,4.4616667,,1950,1100000,residential_sale,4,49,250.0,installed,False,False,True,30.0,True,510.0,250.0,640.0,4.0,False,as_new,108,Kraainem,Vlaams-Brabant,1146175,2118.0,542,,4400.0
110,10829243,HOUSE,VILLA,Grez-Doiceau,50.7286948,4.6865435,Avenue Louise 523,1390,1495000,residential_sale,5,85,733.0,hyper_equipped,False,True,True,50.0,False,0.0,733.0,2427.0,4.0,True,as_new,51,Grez-Doiceau,Brabant wallon,403599,1097.0,368,Hyper equipped,2039.5634379263304
111,10818318,HOUSE,HOUSE,Ronse,50.7454949,3.5928955,Stationstraat 30,9600,175000,residential_sale,4,0,236.0,installed,False,False,False,0.0,True,75.0,236.0,200.0,2.0,False,to_renovate,681,Ronse,Oost-Vlaanderen,1515064,3007.0,504,,741.5254237288135
112,10819654,HOUSE,HOUSE,VIEUX-WALEFFE,50.6157594,5.202705,Avenuedes Ardennes 7d,4530,299000,residential_sale,3,22,210.0,installed,False,True,True,90.0,True,0.0,210.0,162.0,2.0,False,as_new,336,Villers-le-Bouillet,Liège,1106992,3857.0,288,,1423.809523809524
113,10819803,HOUSE,HOUSE,Bierbeek,50.8269442,4.7790077,Veemarkt 14,3360,548000,residential_sale,3,18,269.0,hyper_equipped,False,False,True,0.0,True,900.0,269.0,4429.0,3.0,False,good,235,Bierbeek,Vlaams-Brabant,1146175,2118.0,542,Hyper equipped,2037.174721189591
114,10745663,HOUSE,EXCEPTIONAL_PROPERTY,Assebroek,51.1937508,3.2559703,Noordzandstraat 66,8310,585000,residential_sale,6,58,275.0,not_installed,False,False,False,0.0,False,0.0,275.0,2139.0,4.0,False,to_renovate,2483,Brugge,West-Vlaanderen,1344241,3813.0,353,Not equipped,2127.2727272727275
115,10792798,HOUSE,HOUSE,Uccle,50.7979839,4.3360684,,1180,595000,residential_sale,5,16,230.0,installed,False,True,True,11.0,True,43.0,230.0,150.0,2.0,False,to_be_done_up,25,Uccle,Brussel,1208542,162.4,7442,,2586.9565217391305
116,10826543,HOUSE,HOUSE,AWIRS,50.6014305,5.4000814,Avenuedes Ardennes 7d,4400,159500,residential_sale,4,26,120.0,semi_equipped,False,True,True,0.0,True,600.0,120.0,785.0,2.0,False,to_renovate,325,Flémalle,Liège,1106992,3857.0,288,Semi equipped,1329.1666666666667
117,10826396,HOUSE,HOUSE,Bouge,50.4741435,4.8818533,Joseph Durieux 151,5004,169000,residential_sale,2,45,83.0,installed,False,True,False,0.0,True,85.0,83.0,166.0,3.0,False,to_be_done_up,1534,Namur,Namur,494325,3675.0,135,,2036.144578313253
118,10826536,HOUSE,HOUSE,Wanze,50.5480394,5.2294906,Avenuedes Ardennes 7d,4520,265000,residential_sale,2,0,125.0,installed,False,True,False,0.0,True,0.0,125.0,470.0,3.0,False,good,335,Wanze,Liège,1106992,3857.0,288,,2120.0
119,10826470,HOUSE,HOUSE,Herstal,50.688301,5.6458264,Rue Arnold Delsupexhe 103,4040,290000,residential_sale,3,50,132.0,0,False,True,True,22.0,True,107.0,132.0,257.0,3.0,False,just_renovated,295,Herstal,Liège,1106992,3857.0,288,,2196.969696969697
120,10825671,HOUSE,HOUSE,Woluwe-Saint-Pierre,50.8321144,4.446522,Avenue de Tervueren 446,1150,1375000,residential_sale,6,42,460.0,hyper_equipped,False,False,True,123.0,True,400.0,460.0,818.0,2.0,False,good,19,Sint-Pieters-Woluwe,Brussel,1208542,162.4,7442,Hyper equipped,2989.1304347826085
121,10831594,HOUSE,HOUSE,Oupeye,50.7359987,5.6045304,Rue de la Wallonie 2A,4682,374000,residential_sale,3,36,135.0,hyper_equipped,False,False,True,67.0,True,377.0,135.0,778.0,4.0,False,as_new,1461,Oupeye,Liège,1106992,3857.0,288,Hyper equipped,2770.3703703703704
122,10832781,HOUSE,EXCEPTIONAL_PROPERTY,Leuven,50.8763065,4.6908503,Dorpsstraat 57,3000,498000,residential_sale,3,25,157.0,hyper_equipped,False,False,True,12.0,True,100.0,157.0,170.0,2.0,True,just_renovated,210,Leuven,Vlaams-Brabant,1146175,2118.0,542,Hyper equipped,3171.9745222929937
123,10815917,HOUSE,HOUSE,Genappe,50.6118318,4.4503302,Grand Place 2,1470,185000,residential_sale,1,25,88.0,semi_equipped,False,False,True,10.0,True,50.0,88.0,148.0,2.0,False,to_be_done_up,66,Genappe,Brabant wallon,403599,1097.0,368,Semi equipped,2102.2727272727275
124,10815601,HOUSE,HOUSE,Zottegem,50.8690893,3.8180325,Hoogstraat 20,9620,189000,residential_sale,3,34,160.0,semi_equipped,False,False,True,15.0,True,50.0,160.0,167.0,2.0,False,good,683,Zottegem,Oost-Vlaanderen,1515064,3007.0,504,Semi equipped,1181.25
125,10815989,HOUSE,BUNGALOW,Ans,50.6797388,5.5199964,Rue de la Wallonie 2A,4432,299000,residential_sale,3,24,126.0,installed,False,False,True,11.0,True,620.0,126.0,984.0,4.0,False,good,1369,Ans,Liège,1106992,3857.0,288,,2373.015873015873
126,10816148,HOUSE,HOUSE,Machelen (vlaams-brabant),50.9094891,4.4331523,200 Hendrik I Lei,1830,449000,residential_sale,4,24,292.0,usa_hyper_equipped,False,False,True,0.0,True,824.0,292.0,955.0,3.0,False,to_renovate,101,Machelen,Vlaams-Brabant,1146175,2118.0,542,,1537.6712328767123
127,10816624,HOUSE,VILLA,Ternat,50.8801245,4.1932152,,1740,595000,residential_sale,5,40,356.0,usa_hyper_equipped,False,False,True,80.0,True,6000.0,356.0,8000.0,4.0,False,as_new,89,Ternat,Vlaams-Brabant,1146175,2118.0,542,,1671.3483146067415
128,10833481,HOUSE,HOUSE,Sint-Agatha-Berchem,50.8604022,4.2858599,Astridlaan 1,1082,645000,residential_sale,4,3558,268.0,usa_hyper_equipped,False,False,True,0.0,True,245.0,268.0,245.0,3.0,False,as_new,14,Berchem-Sainte-Agathe,Brussel,1208542,162.4,7442,,2406.716417910448
129,10833608,HOUSE,VILLA,Hoeilaart,50.7658886,4.4957039,"Val des Seigneurs, 9a",1560,795000,residential_sale,4,29,315.0,hyper_equipped,False,False,True,0.0,True,500.0,315.0,902.0,4.0,False,as_new,77,Hoeilaart,Vlaams-Brabant,1146175,2118.0,542,Hyper equipped,2523.809523809524
130,10813096,HOUSE,HOUSE,Dendermonde,51.0185388,4.1217734,Hoogstraat 20,9200,275000,residential_sale,4,32,163.0,hyper_equipped,False,False,True,0.0,True,50.0,163.0,134.0,2.0,False,good,658,Dendermonde,Oost-Vlaanderen,1515064,3007.0,504,Hyper equipped,1687.116564417178
131,10813103,HOUSE,HOUSE,Herzele,50.8866609,3.8839725,Hoogstraat 20,9550,295000,residential_sale,3,35,150.0,installed,False,False,True,0.0,False,0.0,150.0,247.0,2.0,False,as_new,679,Herzele,Oost-Vlaanderen,1515064,3007.0,504,,1966.6666666666667
132,10813900,HOUSE,HOUSE,Wanze,50.5321278,5.218958,Avenuedes Ardennes 7d,4520,299500,residential_sale,4,34,133.0,installed,False,True,True,25.0,True,400.0,133.0,503.0,4.0,False,as_new,335,Wanze,Liège,1106992,3857.0,288,,2251.87969924812
133,10814710,HOUSE,HOUSE,Leuven Heverlee,50.8507497,4.6943676,Kardinaal Mercierlaan 81,3001,584000,residential_sale,7,50,243.0,installed,False,False,True,12.0,True,350.0,243.0,826.0,4.0,False,to_be_done_up,963,Leuven,Vlaams-Brabant,1146175,2118.0,542,,2403.292181069959
134,10813472,HOUSE,APARTMENT_BLOCK,Jette,50.8768037,4.332788,av. de la Floride 77,1090,1995000,residential_sale,14,0,850.0,hyper_equipped,False,False,True,15.0,True,100.0,850.0,260.0,2.0,False,good,17,Jette,Brussel,1208542,162.4,7442,Hyper equipped,2347.058823529412
135,10818422,APARTMENT,PENTHOUSE,Ninove,50.8340218,4.0182725,Burchtstraat 12,9400,370000,residential_sale,2,49,140.0,hyper_equipped,False,False,True,64.0,False,0.0,140.0,0.0,0.0,False,good,672,Ninove,Oost-Vlaanderen,1515064,3007.0,504,Hyper equipped,2642.8571428571427
136,10825718,APARTMENT,FLAT_STUDIO,Etterbeek,50.8392494,4.4017108,Rue Abbé Cuypers 3,1040,180000,residential_sale,0,14,29.0,semi_equipped,False,False,False,0.0,False,0.0,29.0,0.0,0.0,False,just_renovated,5,Etterbeek,Brussel,1208542,162.4,7442,Semi equipped,6206.896551724138
137,10825967,APARTMENT,APARTMENT,Forest,50.817499,4.3458466," Boulevard du Souverain, 254 ",1190,325000,residential_sale,2,30,90.0,hyper_equipped,True,False,True,6.0,False,0.0,90.0,0.0,2.0,False,good,27,Forest,Brussel,1208542,162.4,7442,Hyper equipped,3611.1111111111113
138,10827761,APARTMENT,APARTMENT,Woluwe-Saint-Lambert,50.855576,4.4292398,1 Avenue Henri Bourgys,1200,420000,residential_sale,2,32,97.0,hyper_equipped,False,False,True,7.0,False,0.0,97.0,0.0,4.0,False,as_new,29,Sint-Lambrechts-Woluwe,Brussel,1208542,162.4,7442,Hyper equipped,4329.896907216495
139,10825615,APARTMENT,APARTMENT,Deinze,50.9787655,3.5337378,Sint-Denijslaan 1,9800,625000,residential_sale,3,92,246.0,usa_hyper_equipped,False,False,True,27.0,False,0.0,246.0,0.0,4.0,False,good,694,Deinze,Oost-Vlaanderen,1515064,3007.0,504,,2540.650406504065
140,10832072,APARTMENT,PENTHOUSE,Uccle,50.7750977,4.3815923,"Avenue Delleur, 8",1180,1895000,residential_sale,3,80,287.0,hyper_equipped,False,False,True,225.0,False,0.0,287.0,0.0,2.0,True,as_new,25,Uccle,Brussel,1208542,162.4,7442,Hyper equipped,6602.7874564459935
141,10714414,APARTMENT,APARTMENT,Tienen,50.8085041,4.9354062,Veemarkt 14,3300,174000,residential_sale,2,30,114.0,installed,False,False,True,12.0,False,0.0,114.0,0.0,2.0,False,to_be_done_up,231,Tienen,Vlaams-Brabant,1146175,2118.0,542,,1526.3157894736842
142,10816751,APARTMENT,APARTMENT,Jette,50.8827353,4.3239098,Rue Potaerdenberg 31,1090,190000,residential_sale,1,0,65.0,usa_installed,False,False,True,4.0,False,0.0,65.0,0.0,0.0,False,good,17,Jette,Brussel,1208542,162.4,7442,Equipped,2923.076923076923
143,10815611,APARTMENT,APARTMENT,Wetteren,51.0007927,3.8805815,Hoogstraat 20,9230,195000,residential_sale,2,16,67.0,usa_installed,False,False,True,8.0,False,0.0,67.0,0.0,3.0,False,good,661,Wetteren,Oost-Vlaanderen,1515064,3007.0,504,Equipped,2910.4477611940297
144,10816804,APARTMENT,APARTMENT,Arlon,49.6776155,5.7967202,Avenue de Mersch 67,6700,209000,residential_sale,1,30,78.0,semi_equipped,False,False,False,0.0,False,0.0,78.0,0.0,0.0,False,good,468,Arlon,Luxembourg,284638,4459.0,63,Semi equipped,2679.48717948718
145,10816434,APARTMENT,APARTMENT,Brussels City,50.8424125,4.3509937,Vismarkt 10 c,1000,215000,residential_sale,1,24,44.0,installed,True,True,True,1.0,False,0.0,44.0,0.0,2.0,False,good,1,Brussel,Brussel,1208542,162.4,7442,,4886.363636363636
146,10815607,APARTMENT,APARTMENT,Wetteren,51.0007927,3.8805815,Hoogstraat 20,9230,219000,residential_sale,2,16,67.0,usa_installed,False,False,True,8.0,False,0.0,67.0,0.0,3.0,False,good,661,Wetteren,Oost-Vlaanderen,1515064,3007.0,504,Equipped,3268.6567164179105
147,10817220,APARTMENT,APARTMENT,Bruxelles,50.844329,4.3442565,Avenue du Pesage 10,1000,249000,residential_sale,1,25,60.0,usa_hyper_equipped,False,True,False,0.0,False,0.0,60.0,0.0,2.0,False,as_new,1,Brussel,Brussel,1208542,162.4,7442,,4150.0
148,10825161,APARTMENT,APARTMENT,Evere,50.8588066,4.4118064,,1140,299000,residential_sale,2,0,97.0,installed,False,False,True,5.0,False,0.0,97.0,0.0,0.0,False,as_new,18,Evere,Brussel,1208542,162.4,7442,,3082.474226804124
149,10824941,APARTMENT,APARTMENT,Brussel,50.8761989,4.360542,,1020,319000,residential_sale,1,0,91.0,hyper_equipped,False,False,True,10.0,False,0.0,91.0,0.0,4.0,False,just_renovated,711,Brussel,Brussel,1208542,162.4,7442,Hyper equipped,3505.4945054945056
150,10830350,APARTMENT,APARTMENT,Jodoigne,50.7230201,4.8632825,Chaussee de Charleroi 59 B,1370,225000,residential_sale,2,28,73.0,semi_equipped,False,True,True,5.0,False,0.0,73.0,0.0,2.0,False,good,48,Jodoigne,Brabant wallon,403599,1097.0,368,Semi equipped,3082.1917808219177
151,10830601,APARTMENT,APARTMENT,Zeebrugge,51.3286805,3.1828,Komvest 58,8380,245000,residential_sale,2,0,75.0,installed,False,True,False,0.0,False,0.0,75.0,0.0,2.0,False,good,2494,Brugge,West-Vlaanderen,1344241,3813.0,353,,3266.6666666666665
152,10813998,APARTMENT,APARTMENT,Anderlecht,50.8275308,4.2863509,Rue Potaerdenberg 31,1070,189000,residential_sale,2,28,82.0,semi_equipped,False,False,True,17.0,False,0.0,82.0,0.0,0.0,False,to_renovate,10,Anderlecht,Brussel,1208542,162.4,7442,Semi equipped,2304.878048780488
153,10513885,APARTMENT,APARTMENT,Sint-Jans-Molenbeek,50.8530849,4.300963,Astridlaan 1,1080,269000,residential_sale,2,39,95.0,installed,False,False,True,0.0,False,0.0,95.0,0.0,0.0,False,good,11,Molenbeek-Saint-Jean,Brussel,1208542,162.4,7442,,2831.5789473684213
154,10814823,APARTMENT,PENTHOUSE,Geraardsbergen,50.7741011,3.8738888,Grote Markt 35,9500,289000,residential_sale,2,0,115.0,installed,False,True,True,19.0,False,0.0,115.0,0.0,2.0,False,good,676,Geraardsbergen,Oost-Vlaanderen,1515064,3007.0,504,,2513.043478260869
155,10813812,APARTMENT,APARTMENT,Brussels City,50.8400258,4.3822785,Avenue René Gobert 26,1000,595000,residential_sale,1,50,98.0,hyper_equipped,False,False,True,60.0,True,0.0,98.0,0.0,3.0,False,as_new,1,Brussel,Brussel,1208542,162.4,7442,Hyper equipped,6071.428571428572
156,10813258,APARTMENT,PENTHOUSE,Woluwe-Saint-Pierre,50.8306767,4.4608274,"Val des Seigneurs, 9a",1150,699000,residential_sale,2,46,144.0,usa_hyper_equipped,False,False,True,19.0,False,0.0,144.0,0.0,3.0,False,as_new,19,Sint-Pieters-Woluwe,Brussel,1208542,162.4,7442,,4854.166666666667
157,10833298,APARTMENT,FLAT_STUDIO,Koekelberg,50.8616195,4.316032,Rue Archimède 17 ,1081,145000,residential_sale,0,0,40.0,0,False,False,True,3.0,False,0.0,40.0,0.0,3.0,False,to_be_done_up,13,Koekelberg,Brussel,1208542,162.4,7442,,3625.0
158,10833496,APARTMENT,APARTMENT,Evere,50.8735908,4.40354,"Avenue des Cerisiers, 212",1140,235000,residential_sale,2,28,80.0,0,False,False,True,10.0,False,0.0,80.0,0.0,2.0,False,to_renovate,18,Evere,Brussel,1208542,162.4,7442,,2937.5
159,10770726,APARTMENT,PENTHOUSE,Antwerp,51.2256056,4.4002069,Sint-Katelijnevest 24,2000,1850000,residential_sale,3,0,202.0,0,False,False,True,0.0,False,0.0,202.0,0.0,4.0,False,as_new,111,Antwerpen,Antwerpen,1857986,2876.0,647,,9158.415841584158
160,10823352,APARTMENT,APARTMENT,Schaerbeek,50.8571257,4.3904369,"Avenue des Cerisiers, 212",1030,199000,residential_sale,1,43,74.0,installed,False,False,False,0.0,False,0.0,74.0,0.0,2.0,False,to_be_done_up,3,Schaarbeek,Brussel,1208542,162.4,7442,,2689.189189189189
161,10823345,HOUSE,HOUSE,Liège Wandre,50.6596144,5.651292,Grand rue 191,4020,229000,residential_sale,3,0,120.0,semi_equipped,False,False,True,32.0,True,250.0,120.0,503.0,3.0,False,to_be_done_up,1246,Liège,Liège,1106992,3857.0,288,Semi equipped,1908.3333333333333
162,10824050,HOUSE,VILLA,Fosses-la-Ville,50.385579,4.6590813,122 RUE DE MONT-ST-PONT,5070,450000,residential_sale,4,62,240.0,hyper_equipped,False,False,True,0.0,False,0.0,240.0,837.0,4.0,False,as_new,401,Fosses-la-Ville,Namur,494325,3675.0,135,Hyper equipped,1875.0
163,10594932,HOUSE,VILLA,Esneux,50.5388555,5.5886874,Begijnenweide 55,4130,496000,residential_sale,4,0,260.0,usa_installed,False,True,True,60.0,True,3133.0,260.0,3133.0,4.0,False,as_new,299,Esneux,Liège,1106992,3857.0,288,Equipped,1907.692307692308
164,10824267,HOUSE,VILLA,Flobecq,50.7440085,3.7487555,Grote Markt 35,7880,715000,residential_sale,3,0,404.0,installed,False,True,True,0.0,False,0.0,404.0,3344.0,4.0,False,good,556,Flobecq,Hainaut,1196796,3197.0,375,,1769.8019801980197
165,10832446,HOUSE,HOUSE,Bièvre,49.9502502,5.0631645,,5555,290000,residential_sale,4,0,267.0,usa_installed,False,False,True,20.0,True,800.0,267.0,950.0,3.0,False,good,422,Bièvre,Namur,494325,3675.0,135,Equipped,1086.1423220973784
166,10831858,HOUSE,HOUSE,Wezembeek-Oppem,50.858998,4.4866633,Avenue de Tervueren 446,1970,650000,residential_sale,4,33,200.0,hyper_equipped,False,False,True,0.0,True,435.0,200.0,535.0,4.0,False,to_be_done_up,109,Wezembeek-Oppem,Vlaams-Brabant,1146175,2118.0,542,Hyper equipped,3250.0
167,10831380,HOUSE,VILLA,Seraing Boncelles,50.5634687,5.5264741,Rue Bonne Fortune 9,4100,890000,residential_sale,4,0,315.0,installed,False,False,True,100.0,True,6541.0,315.0,6541.0,4.0,True,good,297,Seraing,Liège,1106992,3857.0,288,,2825.396825396825
168,10831130,HOUSE,HOUSE,Etterbeek,50.8310085,4.4100897,Avenue Baron Albert d'Huart 130,1040,1495000,residential_sale,6,63,275.0,hyper_equipped,False,False,True,40.0,True,300.0,275.0,632.0,3.0,False,to_be_done_up,5,Etterbeek,Brussel,1208542,162.4,7442,Hyper equipped,5436.363636363636
169,10832636,HOUSE,VILLA,Waterloo,50.7123598,4.4001295,Chaussée de Tervuren 186,1410,1495000,residential_sale,4,80,425.0,installed,False,True,True,0.0,True,0.0,425.0,3336.0,4.0,True,good,55,Waterloo,Brabant wallon,403599,1097.0,368,,3517.6470588235293
170,10831768,HOUSE,VILLA,Dilbeek,50.8572288,4.2413289,Bld. Brand Whitlock 108,1700,1500000,residential_sale,4,0,450.0,usa_hyper_equipped,False,False,True,100.0,True,1000.0,450.0,1000.0,4.0,False,as_new,87,Dilbeek,Vlaams-Brabant,1146175,2118.0,542,,3333.333333333333
171,10810366,HOUSE,HOUSE,Vresse-sur-Semois,49.8109893,4.8699879,rue des Corettes,5550,129000,residential_sale,3,0,124.0,semi_equipped,False,False,True,5.0,False,0.0,124.0,127.0,3.0,False,good,421,Vresse-sur-Semois,Namur,494325,3675.0,135,Semi equipped,1040.3225806451612
172,10810459,HOUSE,HOUSE,Hotton,50.28053,5.4390587,Rue Simon 46/2,6990,248000,residential_sale,6,37,290.0,installed,False,False,True,30.0,True,1230.0,290.0,1230.0,3.0,False,good,502,Hotton,Luxembourg,284638,4459.0,63,,855.1724137931035
